ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE,TRIGGERED
b40830c1f7864ce5be2eb8ba974cb1b4,"It can be used by businesses to analyze the movement of people in stores, supermarkets, etc. This data can be used to better design store layouts and also identify trends in shopper behavior.",usable,,,BIONIC_RADAR,[]
10fddad6328e4b53bef1c04cfb5cb6a8,use the tracking in areas here there are large populations o different ant colonies to  see how they move and interact with being in different locations,usable,2019-07-28 20:55:50.356,AWXIEV9H6KT9E,BIONIC_RADAR,[]
89e2b5e82bff41048d4c344fcae3c7ee,we could use a device monitor to detect the movement of your pets and the movement around them when they have gone missing. to better understand if they were killed of snatched by another animal or a even human.,usable,2019-07-26 21:26:56.06,A3NYUZFBZTCUFK,BIONIC_RADAR,[]
3eefe4f7fbf847b78598227f8b68591c,We could use these devices at concerts where thieves always steal things such as wallets and phones out of people's back pockets. These devices could recognize the movements associated with a stranger grabbing something out of your back pocket and could alert security about what is occurring and apprehend the thief. This could help prevent the thief from stealing as usually thieves at these event steal from more than one person.,usable,2019-07-30 04:40:32.553,ARJIW1VJ9UAI1,BIONIC_RADAR,[]
0b042625253342cb9619fd520a7a604e,We could place them in high drug areas to track the movement of drugs or to offer help to those who purchase drugs frequently.,usable,,,BIONIC_RADAR,[]
ea1b6f93594b4dd1b6eda04d4e2df8bb,"The device can be used as a security device for any building, such as a home or business.",usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
10fbe69c2300469da89d2d182aab46a4,"Similar to Find My Friends app on iOS smart phones, plant a chip on the bee's wing to track bees. Make sure the chip itself won't hinder the bee's flying capabilities nor will it fall off while polinating.",usable,,,BIONIC_RADAR,[]
39d2c5dcbbc64520ae642e3532c1cc85,To find people or cars that have committed crimes.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
32b533544d1a47ccbd4db4b2fd02e575,A KIDS BLANKET THAT LIGHTS UP WITH DIFFERENT COLORS AND HAS SOOTHING MUSIC TO HELP CHOLDREN FEEL SECURE AND FALL TO SLEEP. IT CAN ALSO TELLS BEDTIME STORIES TOO.IT SHOULD COME IN DIFFERENT CHARACTERS WITH DIFFERENT THEMES AND STORIES TO SUIT YOUR CHILDS CHARACTER A CHILD COULD HAVE SEVERAL BLANKETS,unusable,,,BIONIC_RADAR,"['Uppercase', 'without verb or adj', 'without verb or adj unigram', 'Uppercase', 'without verb or adj', 'without verb or adj unigram']"
68faf6545e1740fd8146a6d9ff361291,"This technology could be used to find missing people, or people of interest. They could be used in places where children get lost as well. It would be able to find them easily.  It could also be used in law enforcement to find people with outstanding warrants, or those who are on the run from the law.",usable,,,BIONIC_RADAR,[]
718e8b45bc844a1dba6888a0a31a1d72,"Farmers could use this technology to locate lost livestock such as cows, or identify when these animals have gone astray.",usable,,,BIONIC_RADAR,[]
1f02ccc815f34ca38a9860cd645bc146,"This technology could be used to track migration patterns of different animals, like birds. This could give more insight into changes in migration patterns and potentially give more insight into environmental changes and how different species are evolving.",usable,2019-07-29 17:32:05.048,A2WC2NO555XU3J,BIONIC_RADAR,[]
eee723b9176e4989afd988443548cd96,Actors could use it for motion capture CG movies.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
3f6a4c543ef44fec9734ba3245d4f385,The devices could be used near doorways and atm machines.  If someone breaks in or steals from the machines then the device would theoretically be able to track their movements and recognize them if they see them again.,usable,,,BIONIC_RADAR,[]
6c5b379a7d414cd2bd153cfceeb596ee,"A hand held device that is touch screen that can detect certain animal species that are hard to detect. For example, a snake that is hard to see in the grass, the device can dictate what species it is by its movement and how it goes about itself.",usable,,,BIONIC_RADAR,[]
5b09b1f7e9df4a8bb9df59107e855f00,"You could make it a home security feature that recognizes the occupants of a house, and alerts the homeowner if someone who doesn't live in the house is on the property late at night.",usable,,,BIONIC_RADAR,[]
ca3b4417d23b43dfb7b9e1d432bfec7d,"We could use this technology in schools to keep track of small children, both in the classroom and when not in the actual classroom, but still on school grounds, as school employees *should* be responsible for children during school hours. Examples would be: at recess, assemblies, leaving at the end of the day to get on the bus.",usable,,,BIONIC_RADAR,[]
ed84c8da6f974572824a5ceb8fa62e2a,"We could program a wireless connection with this device to our most misplaced electronic items, like remote controls, cell phones, or car keys that have a fob connected to it, and then we would be able to locate them immediately with this handheld device.",usable,,,BIONIC_RADAR,[]
c8a41b0c92074a6481be49afd1e58027,Use to help find people in a crowd. A terrorist who has a certain walking style in a large group of people to narrow down quicker.,usable,,,BIONIC_RADAR,[]
dc86b2518d9449f39d42b1c7345e8c85,"
Casinos could see which slot  machines are used trhe most",usable,2019-07-22 20:26:58.567,A3W6T1WDYXMR3,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
77184062b49949bb8cab4f5258d3cf1c,monitor a huge area to see where the best place to put out feed for animals,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
0c0b483cbd7d4dca8747a1a2e739003c,Post the objects throughout a city to identify lost pets and automatically notify owners rather than having the pets caught.  Include duration of a pet being lost to automatically notify the humane/rescue society when a pet has not returned to its  owner within 48 hours.,usable,,,BIONIC_RADAR,[]
561985e0a9c04600a4ed09e4003e4ac8,It can used to better animate movies and video games by emulating real human and other object actions.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
4820979ebe814d3bb714de15c14ed636,"This could also be used in airports when you are trying to get your luggage. If it already has your own bags mapped in it's data, you wouldn't even have to stand and wait with everyone, you could just wait for it to tell you that it has arrived.",usable,,,BIONIC_RADAR,[]
46f5f75f8d8c48f1ac5a953fbe22260c,Use them to analyze a crime scene to reconstruct what might've happened.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
be0b0ef39906475a8da6dd3b2cf1a1a7,The device could be used to find the optimal movements for surgeons ,usable,2019-07-22 21:41:07.733,A1A8L6LU8E2YOA,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
74507f84a6c145e3b26b7d87dabcc8a4,wear a watch which has a chip to notice the actions of body.and it should intimate the changes in the body of that person.,usable,,,BIONIC_RADAR,[]
b5e9b0d6f4154e819f497ed42ab7fb92,Could b ue by farmers to track heard movements,unusable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b42e2420f7e349afbc8199d33d89016f,this could be used to monitor sexual performance and develop strategies to enhance it,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
09fe35290317448dacc7449976d59749,It could be used to personalize workouts based on someone's typical movements.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
04b966cd450d4129988316d5d465afda,We could set these up in high traffic gun and drug areas to track movements of people where it is unsafe to keep personel on all night,usable,2019-07-24 15:04:01.641,AQP4PHYDXRBPI,BIONIC_RADAR,[]
669c703288cf4c1493c01aaade0209f5,You can use the object to set up a designated area for your packages.  It can be unlocked with a code (the radius) and then if someone steps into the radius that isn't a family member it would set off a loud alarm so that people who steal can't steal your packages.,usable,,,BIONIC_RADAR,[]
bccc5d10f42d4cd7a1d1523cc4b84f5f,We can place them in the woods with cameras to photograph wildlife.,usable,2019-07-23 21:04:43.444,A18T7E73TNGOKP,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d1282f7ff7fc49aa9e2445e9103eb659,We could position these devices around ants colonies and over time study their crawling patterns.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
8a6a9379cfdf4d1b82338f528ee04391,"A hand held body scanner that is pre-loaded with a person's physical information, like if it scans a person's children as they move around so that it can interpret how they look, are shaped, and how they move. It could be used anywhere to scan and look for them amongst other people and provide assurance that they are still nearby, or it could be put in a central location at times to monitor them and differentiate between them and others. It could be used for security as well, that if the body shape or movement of an unsaved moving individual comes into the scanning zone, someone gets an alert. This would be good for in a backyard or something where a kid might be playing but any third parties would not be expected.",usable,,,BIONIC_RADAR,[]
072249542fba4eb49844757de3613cbe,We could use this to improve pedestrian safety.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
820c9c71efdd478b89aab741534cca08,"Use with musical instruments to record strumming patterns, finger placement, or drumming patterns to teach appropriate instrument playing. This could help teach new students how to play instruments",usable,,,BIONIC_RADAR,[]
1b866b9f43fa4e5e95f72b61c7252719,"This could also improve motion control technology for video games and computers, making it easier to use this technology and gaming and make the movements more lifelike.",usable,2019-07-29 22:30:04.169,AD70PPBAJSCPV,BIONIC_RADAR,[]
779895bd9df94f628dbafe8b17b442e5,I would incorporate this technology into a smart watch or similar already used wearable device to add the feature to what you already use daily for various other things. This would be an excellent tool to have when traveling to help you find things you are interested in based on memory of seeing them before.Also would provide safety from moving objects that you might not be able to see before you are in danger of them.,usable,,,BIONIC_RADAR,[]
9b21dd2024b84571b380fb391acee1db,Use a camera system that learns patterns of movement.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
abb97497fdc446dd8378cc3d767461ec,This technology could be used to track car movement throughout city streets to provide optimal paths for emergency situations.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
e225952c3a0e40fc98918580cf64e7a9,"
This handheld device could be used on a computer to automatically wake up the computer upon detection of motion nearby.",usable,2019-07-25 04:02:47.444,A3GXC3VG37CQ3G,BIONIC_RADAR,[]
bf9734c2855f4a91b7f0a6a5d4df129c,"A scanner could be used on sports courts to accurately pick up if a ball was out of bounds, or who last touched it.",usable,,,BIONIC_RADAR,[]
49b391c7beed44e3af67df12389871db,The technology could help teachers within the classroom and also at recess to ensure kids are getting enough exercise.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
bf718d6c8c3d4764b1a0bbf344bf4485,The movement patterns of humans could be collected and used as guiding principles for prosthetic limbs,usable,2019-07-23 21:09:11.149,AWNQ9E62XRB0O,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
5e85f90549ac4c24b5a3c3aaf5f297f8,"Monitoring a pet's movement to see if it needs to go outside to use the bathroom, or if it is hungry, or maybe not feeling well.",usable,,,BIONIC_RADAR,[]
291a4ae0ad2d4995833e720f9df8b5e1,"The object can be used to track pet dogs around in the backyard to determine where the dog most likely will dig in the future, or where the dog has the greatest tendency to poop/pee, and the information will be used to keep the lawn/yard healthy in the future.",usable,,,BIONIC_RADAR,[]
0501b5038b4e4c94ad0f0249455307ee,"These could be placed in the ocean to track locations of illegal fishing boats to see where they are fishing, and where they come from.",usable,,,BIONIC_RADAR,[]
fdcda940fc0e43e0ae4076cdf0645520,"In hospitals, it can be used to track patients with dementia. Patients that often escape and wander off, we can track them and ensure their safety.",usable,,,BIONIC_RADAR,[]
c458b9b487734580ab65a5b8a8754eef,"Once you know a particular animal's pattern of movement with this device, you can emulate it and to act like that particular animal to approach someone to trick them and scare them if they are scared of that type of animal.",usable,2019-07-27 02:48:31.441,A19DZAFFZEU6GN,BIONIC_RADAR,[]
6ec9f051b31b44e1b83b2ecf74606a1d,It could help blind people walk around,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
cdf2a87f875941cb9e1ecf4b542eb5d8,Use in school gym classes to asses students better in their physical fitness.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
e0696f9b88594bd0860bd70d2d9db1b6,Observe sports games or team practice to keep track of how the athletes move and diagnose problems the athletes may have or be trying to cover up.,usable,2019-07-28 21:04:59.683,A3LPHYONE222OY,BIONIC_RADAR,[]
bbaaaaebfb04422c9302e588fd98560b,"You could use the technology to create child locks on things such as refrigerators.  It can detect when the adult is in the house, letting the adult into the safe, or fridge all while locking the child out so that it does not get into something he or she shouldn't.",usable,,,BIONIC_RADAR,[]
43c6cd03c3c748259eb831fe48d6a91c,Use it to track how far you can throw a baseball or football,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
ff4215860ea74fc28d453cc5d1cb5ae4,"Use it in sports to see who is the slowest runner, the fastest runner and compare their times.",usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
8248aff49ecf416896cb21b400398867,"This technology can be placed around the house to help with everyday things like when someone opens a shower curtain, the shower turns on to the usual desired temperature",usable,,,BIONIC_RADAR,[]
b4b9a438c9f14e01ad2babf488986fbe,A small box shaped device that sets on a table,unusable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
976d77af71644e45b73aef61ff2ba7d3,It could be used instead of combines for sports drafting.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
9d8574a81dd640a29f57dcfbe3a88bb8,Theater and movie companies could use this technology to track actor expression and movement in order to create a better performance.,usable,2019-07-29 20:27:01.797,A3L0DCUXI7X3A9,BIONIC_RADAR,[]
e5b59c1631c24e729a3e5621f40c3e0b,A device to be used when deciding where to add stoplights.,usable,2019-07-24 06:50:24.097,A2K08PIXXDQLU0,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
c9270620c65b46ca9529624c39be7850,"It could be useful to the military, to anticipate battle movements of opposing armies and give its soldiers the ability to take defensive actions before being targeted.",usable,,,BIONIC_RADAR,[]
9e820586ddb74f4e913160521d44b74b,"It could be invaluable for physical therapy, carefully analyzing improper gait and movement and spitting out data referencing them.",usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
5d80609386fb46dcb30349dcac7f1ddd,Use it in a school playground to see if you need to expand the swings and other equipment,usable,2019-07-22 20:18:39.411,A3W6T1WDYXMR3,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
68cb180319c64fa8830b1dbc918b81ed,Use the device as a swing analyzer for baseball or golf.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
8ef4a9ace9074137911661da3c740847,The technology could be used to analyze foot traffic to shopping/dining districts to provide information to police and fire on times of the day that may need more attention.,usable,,,BIONIC_RADAR,[]
e4a3a2d9a97c4a0ebcdfdcffa79bdec1,It could be used in war to detect hidden soldiers or enemies,usable,2019-07-23 21:14:41.294,AWNQ9E62XRB0O,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
1a50f533912d4400893147b0a31a95e5,This technology could be used in a VR headset to track objects and people in a room so you don't bump into anything. The level design of the game would constantly change to our environment so what you see is there in real life too. thats actually a good idea....,usable,2019-07-29 00:41:00.425,A11FRLH5KWRLBV,BIONIC_RADAR,[]
9d65ece3c4414e1f9d2e5c96d6c6e7da,"Use for sports to track the motion of a ball, golfer/ batter's swing.",usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
52ee6d9ceac341f0b60882cd1ad68869,"Use to help people during workouts, like a personal trainer that monitors form.",usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
f568de9191ce47498eecc521e9825614,"They could be used in retail areas to gather data about customers, what they look at in the store, how much time they spend in different areas, etc to better improve the business.",usable,,,BIONIC_RADAR,[]
577509ad37a146bd8dd248e0d6fa1e04,It could be used by farmers to keep track of farm animals.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
2d44d4cb93ce4ac08e9f5e81250cc0d7,"This technology could also be used to predict movement of celestial bodies, in order to better understand the universe we live in, and help answer fundamental questions pertaining to physics and quantum mechanics",usable,,,BIONIC_RADAR,[]
2c5c00986b9445f6a4dd21ac40d02801,"Develop technology that can more accurate detect the difference between moral high and moral low ground, situation depending.",usable,2019-07-28 15:24:45.149,A2CK0OXMPOR9LE,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
ffb194fa6b8e41b8b201dfc8eaa27f64,I think it could be used on interstates and highways to track the migrating patterns of deer to help determine unsafe places to drive; or develop other methods of deer crossing.,usable,,,BIONIC_RADAR,[]
3b42748e54304ed486590ba8058b44d6,"They could be coordinated with exercise routines, to follow movement patterns of the body, and alert the person doing the exercise when they are in poor form, to help prevent injuries and maximize results.",usable,,,BIONIC_RADAR,[]
c8a7894a29b04e8e9e4c93750b7b76e2,"Sports equipment, ex: a golf club that ""knows"" the right swing and power to make the ball go in the hole.",usable,,,BIONIC_RADAR,[]
e667c271f383472192b234cd29ef0f3b,"We can use this in gardens to determine when there are pests, and a noise can ring to the owner whenever there is a pest about to damage the plants and vegetables.",usable,,,BIONIC_RADAR,[]
6947496515684fd5b9bcddaf6e41ae4f,"It can help in interrogations to identify facial tendencies towards emotions like lying, nervousness, truth.",usable,2019-07-24 19:22:28.191,A1N7O7E8HC03D8,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
66b75cef650b41b3934236222808e024,This could be used in sports such as track and field. It can be used to look at the movement of the athletes to tailor their training specifically to them and identify problem areas.,usable,,,BIONIC_RADAR,[]
5d001d192256459bbff5ca949c30d0c6,Use the technology to identify specific driving patterns for improving driving.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4a7455b6cd41457fbd56d8c94abc016e,as a king as their people,unusable,,,BIONIC_RADAR,"['Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
7925553048d946aeae396608fa4b405c,This would be good set up in large crowds having it learn what certain suspicious objects like bags or weapons and pinpoint where they are ina crowd to stop bad things from happening,usable,2019-07-24 15:07:40.184,AQP4PHYDXRBPI,BIONIC_RADAR,[]
075d9c38e2074034ba25ebaaf0a07340,"This technology can be used by individuals to prevent injuries when training. It will analyze the movement and notify the subject about mistakes that can lead to trauma. Especially will be useful with lifting weights, because technique is important with avoiding injuries.",usable,,,BIONIC_RADAR,[]
0b61b05d81414de59b951287197b61ee,"
",unusable,2019-07-24 10:47:13.266,A15U4VIUINUAUP,BIONIC_RADAR,"['duplicate', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without noun', 'without verb or adj', 'without noun unigram', 'without verb or adj unigram']"
c95f6c101e9e4795a4f1d7ff80724a86,It could be used to track vehicles in cities.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
cb7c8db01969440aab379f505e5c124c,This technology could help to track the population numbers of animals in a specific area and help to identify when there is an ecosystem disturbance,usable,,,BIONIC_RADAR,[]
fab04653825d4dfebc83d0590a39d9db,"The technology could be used in a Memory Care center for Alzheimer's patients.  The person would have get a freedom to move around, which is one of the needs of a patient with moderate Alzheimer's.  However, if the person where to try to leave the unit, fall, or do an inappropriate behavior (be violent with another person) the object would alarm.  The object could be made in a size that it could be strapped comfortably on the person's back.",usable,2019-07-29 20:26:01.306,ANT979UZZF7N0,BIONIC_RADAR,[]
6f9238a0d20e4ea9a949a17b4ca7f7bc,"Use it to identify perpetrators of a crime in a crowd but their individual characteristics previously recorded, like movement patterns.",usable,,,BIONIC_RADAR,[]
d5d3f9ec773443deaddaaa068b460ba5,"
You could position them in treetops to identify birds, which would be helpful for birdwatchers or scientists who track types of animals in certain areas.",usable,2019-07-22 20:30:11.743,AA87I4LIAG09P,BIONIC_RADAR,[]
77b7feb4b4764450bf1d9516c8aa85c6,We could use these type of devices to find different crops in the wilderness by judging the average distances between different plants.,usable,,,BIONIC_RADAR,[]
4af36a961de74653905c23e7f76f3441,night vision upgrade.  use with or in addition to night vision for better visual fidelity in the dark,usable,2019-07-22 23:39:07.842,A35C0II2FFV18S,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
ddc612e143774e5bbd27305b79464bc2,"We could add a tracking device to it , which will enable the user to be able to track anything he wishes to track,even track object that can not talk,looking for object can sometimes be frustrating and it will be somewhere looking and staring at you, so i believe a tracking stuff will help and more also ability to read minds of human and able to perceive danger when it's near",usable,,,BIONIC_RADAR,[]
b7be1955a4a34d56a863850c88a29740,We could use this to memorize the movements of people who we believe could be a threat to our security such as terrorist and then we can use it to keep an eye on them and alert us to suspicious activity.,usable,,,BIONIC_RADAR,[]
c03edd5c3ad641458987a2b81907aaf2,It could be used to track the movement of birds or various animals in the area to figure out how many species frequent what areas and at what times.,usable,,,BIONIC_RADAR,[]
0c5726fd83a044ac80100480e5867880,It could be used to help a baseball player (pitcher) or football player (quarterback) analyse their throwing techniques and what types of throws give the highest results,usable,,,BIONIC_RADAR,[]
84dafe16fc904deab3c699d6c53cadaa,"The technology can be used in pest control and pollination, one is able to calculate the speed which insects and pests move in the field for the appropriate information needed for fertilization and pest control",usable,,,BIONIC_RADAR,[]
54a13bddc9894eb0af3457de6097372d,Put it in a crib to see how many times the babysitter picked the baby up to change the baby or give the baby attention.,usable,,,BIONIC_RADAR,[]
9e782e27d9e24c4abb6d4736983841ff,Track toddlers as they learn to walk if they are progressing properly.,unusable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
dc2c8cb05a684161b311c518835f47fd,You could use it to track foot traffic into a store to determine how to staff for certain busy and non-busy time periods.,usable,,,BIONIC_RADAR,[]
36c63c98eb8b44f7b5213bb2ed32c8fe,The device could be used in a parking lot to automatically track whether the same individuals return to their original vehicles. Gait analysis is a developing field and is recognized as unique to individuals. This could be used to identify car thieves or to recognize drug traffickers etc who switch vehicles on route to their final destination.,usable,,,BIONIC_RADAR,[]
b4494aba2b4d478d8a19b3cc2084c99f,placing it on shoppers to see how long they stay in a store.,usable,2019-07-29 00:48:59.498,A2PXJTMWGUE5DC,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
40356143d92143818a34d24bb045cc30,"It could be useful for tracking dispersal of contaminants and items throughout nature following disposal perhaps? Or just tracking say, how certain non-digestable components are processed internally by living creatures.",usable,,,BIONIC_RADAR,[]
00791433d68f4ca2ac335c8c5074fc6e,"This tech might be useful for studying traffic patterns in cities or highways for urban planning, street lights, etc.",usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount']"
72f9e18493904bc3ab543f1d6bd1e75f,"
It can be placed in the wilderness to detect animal movements",usable,2019-07-23 23:37:58.429,A2M5VW97GIYLHB,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a3485977bb0947ffb599261838745f53,It can be used to help dancers improve their performance.,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b335c8f47f9f44feb3158cc425981b88,eye glasses that serve as a computer screen,usable,,,BIONIC_RADAR,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
89e8dff426264213af254ebee55f50d4,The device could be used to track car movements on a street. Any abnormal car movements could be reported to the local police. This would help enforcing traffic laws.,usable,,,BIONIC_RADAR,[]
